Fa,Fs,beta,dim,isDynamic,isFock,mass2,massratio,order,partition,rs,spin,Σw,Σw.err,μ,μ.err
-0.0,-0.0,40.0,3,false,false,1.625,1.0,5,200,2.0,2,0.028932871388392865,9.329969287012261e-6,0.04929476721426822,3.2221213374399647e-5
-0.0,-0.0,40.0,3,false,false,1.625,1.0,5,221,2.0,2,-0.03776332601953989,0.0018438359293213972,-0.02508343762984487,0.002234415983633741
-0.0,-0.0,40.0,3,false,false,1.625,1.0,5,104,2.0,2,0.0,3.2592093948817336e-10,0.027767724693600684,1.0909679658568453e-5
-0.0,-0.0,40.0,3,false,false,1.625,1.0,5,202,2.0,2,0.05058689796275672,1.6715993089802838e-5,0.046370502788289754,2.4776762155135696e-5
-0.0,-0.0,40.0,3,false,false,1.625,1.0,5,410,2.0,2,0.008192463721290164,0.0019253603599225539,0.0037308681066126853,0.0017564964951882094
-0.0,-0.0,40.0,3,false,false,1.625,1.0,5,210,2.0,2,0.025459250846400314,5.110878859955298e-5,0.05947208820810707,9.538372028620449e-5
-0.0,-0.0,40.0,3,false,false,1.625,1.0,5,101,2.0,2,0.0,3.2592093948817336e-10,0.08063448876518362,3.335006358090995e-5
-0.0,-0.0,40.0,3,false,false,1.625,1.0,5,212,2.0,2,0.039090045552370514,0.0001575317990354496,0.030925048560585002,0.00014256014991146794
-0.0,-0.0,40.0,3,false,false,1.625,1.0,5,500,2.0,2,-0.002681092080447701,0.00030585161158553904,-2.7381638416577196e-5,0.00030755193247453605
-0.0,-0.0,40.0,3,false,false,1.625,1.0,5,111,2.0,2,0.0,3.2592093948817336e-10,0.11525575057880216,3.937139084068063e-5
-0.0,-0.0,40.0,3,false,false,1.625,1.0,5,103,2.0,2,0.0,3.2592093948817336e-10,0.03745171617162802,1.5867853208505277e-5
-0.0,-0.0,40.0,3,false,false,1.625,1.0,5,220,2.0,2,-0.01964117200953436,0.0011908285975602859,-0.0088053491875538,0.0018584507144156607
-0.0,-0.0,40.0,3,false,false,1.625,1.0,5,113,2.0,2,0.0,3.2592093948817336e-10,0.05376689881207164,1.8100576544267832e-5
-0.0,-0.0,40.0,3,false,false,1.625,1.0,5,301,2.0,2,-0.024066926275797377,4.1532000237110856e-5,0.011175244756289436,5.0458065991477166e-5
-0.0,-0.0,40.0,3,false,false,1.625,1.0,5,230,2.0,2,0.004687863263884971,0.01753042088468719,-0.04090804142718485,0.028540937760381524
-0.0,-0.0,40.0,3,false,false,1.625,1.0,5,100,2.0,2,0.0,3.2592093948817336e-10,0.13140157598196106,5.4368234310810736e-5
-0.0,-0.0,40.0,3,false,false,1.75,1.0,5,121,2.0,2,0.0,3.2592093948817336e-10,0.009933628633171043,0.00018418978592775058
-0.0,-0.0,40.0,3,false,false,1.75,1.0,5,311,2.0,2,-0.03758846198761985,0.0007456263924540551,0.009134986785867811,0.0007037038229547235
-0.0,-0.0,40.0,3,false,false,1.75,1.0,5,102,2.0,2,0.0,3.2592093948817336e-10,0.05273678419439606,2.1766713884715863e-5
-0.0,-0.0,40.0,3,false,false,1.75,1.0,5,110,2.0,2,0.0,3.2592093948817336e-10,0.1883102172502188,6.430328306340598e-5
-0.0,-0.0,40.0,3,false,false,1.75,1.0,5,131,2.0,2,0.0,3.2592093948817336e-10,-0.013203490314963215,0.0017979354488607364
-0.0,-0.0,40.0,3,false,false,1.75,1.0,5,112,2.0,2,0.0,3.2592093948817336e-10,0.07449562353278348,2.471254082262022e-5
-0.0,-0.0,40.0,3,false,false,1.75,1.0,5,300,2.0,2,-0.009035578910414932,1.8478541155969003e-5,0.00642900869349407,3.306166054879301e-5
-0.0,-0.0,40.0,3,false,false,1.75,1.0,5,401,2.0,2,0.012824259561405522,0.00016959166703664057,0.004270965295293697,0.00016524060584996043
-0.0,-0.0,40.0,3,false,false,1.75,1.0,5,302,2.0,2,-0.034518593713557526,5.509758234363723e-5,0.010644098682498663,5.526989978926314e-5
-0.0,-0.0,40.0,3,false,false,1.75,1.0,5,120,2.0,2,0.0,3.2592093948817336e-10,0.03089341650558643,0.00020043364099048082
-0.0,-0.0,40.0,3,false,false,1.75,1.0,5,201,2.0,2,0.03833535239280776,1.3059469000395686e-5,0.04829025777280526,2.6147171825913875e-5
-0.0,-0.0,40.0,3,false,false,1.75,1.0,5,310,2.0,2,-0.014156313544071812,0.00034104051339915227,0.0091510914357718,0.00038738820902658663
-0.0,-0.0,40.0,3,false,false,1.75,1.0,5,122,2.0,2,0.0,3.2592093948817336e-10,0.00312606390677499,0.0001231078549608775
-0.0,-0.0,40.0,3,false,false,1.75,1.0,5,130,2.0,2,0.0,3.2592093948817336e-10,-0.01026524499113009,0.0037254858519045206
-0.0,-0.0,40.0,3,false,false,1.75,1.0,5,211,2.0,2,0.03169467188484078,0.00011547002185083405,0.04647839190923625,0.00013286205993332732
-0.0,-0.0,40.0,3,false,false,1.75,1.0,5,203,2.0,2,0.05106024272837419,1.605519327839121e-5,0.039117960531067406,2.069667621142044e-5
-0.0,-0.0,40.0,3,false,false,1.75,1.0,5,140,2.0,2,0.0,3.2592093948817336e-10,-0.05257201058465854,0.03503981785398976
-0.0,-0.0,40.0,3,false,false,1.75,1.0,5,320,2.0,2,-0.007049160869633554,0.006786439565053363,-0.018035516666618248,0.008076651815508033
-0.0,-0.0,40.0,3,false,false,1.75,1.0,5,400,2.0,2,0.0045983124151360326,6.457961717721887e-5,0.002331139490890799,7.790408271129517e-5
-0.0,-0.0,40.0,3,false,false,1.75,1.0,5,200,2.0,2,0.02595843306321072,8.469885805856394e-6,0.04563919188025088,3.113888339376289e-5
-0.0,-0.0,40.0,3,false,false,1.75,1.0,5,221,2.0,2,-0.03301287691794752,0.0016562005023698907,-0.020213001063536948,0.002079983415546068
-0.0,-0.0,40.0,3,false,false,1.75,1.0,5,104,2.0,2,0.0,3.2592093948817336e-10,0.028015700814873923,1.08804588112744e-5
-0.0,-0.0,40.0,3,false,false,1.75,1.0,5,202,2.0,2,0.04584573387923676,1.5308074973392796e-5,0.0442474955007302,2.3624991960039387e-5
-0.0,-0.0,40.0,3,false,false,1.75,1.0,5,410,2.0,2,0.005480534177318369,0.0015863260933737823,0.0014202881011490288,0.0014664968804038274
-0.0,-0.0,40.0,3,false,false,1.75,1.0,5,210,2.0,2,0.023108169411272906,4.573789514773243e-5,0.05624224309708809,8.841572522536354e-5
-0.0,-0.0,40.0,3,false,false,1.75,1.0,5,101,2.0,2,0.0,3.2592093948817336e-10,0.07869736370422882,3.220967785085429e-5
-0.0,-0.0,40.0,3,false,false,1.75,1.0,5,212,2.0,2,0.03577191527781802,0.0001421803401388646,0.03156619357126593,0.00013350322822625136
-0.0,-0.0,40.0,3,false,false,1.75,1.0,5,500,2.0,2,-0.0022627436239289964,0.00024136980543868175,-0.00015817876993204052,0.0002564254035529682
-0.0,-0.0,40.0,3,false,false,1.75,1.0,5,111,2.0,2,0.0,3.2592093948817336e-10,0.11266321868872724,3.835987170910673e-5
-0.0,-0.0,40.0,3,false,false,1.75,1.0,5,103,2.0,2,0.0,3.2592093948817336e-10,0.037487492170688565,1.5724446549578975e-5
-0.0,-0.0,40.0,3,false,false,1.75,1.0,5,220,2.0,2,-0.015956563529071335,0.001063568872459337,-0.00810585923227011,0.0016729397797842149
-0.0,-0.0,40.0,3,false,false,1.75,1.0,5,113,2.0,2,0.0,3.2592093948817336e-10,0.053524365257088945,1.7963049231245546e-5
-0.0,-0.0,40.0,3,false,false,1.75,1.0,5,301,2.0,2,-0.020045402292504236,3.570841630157195e-5,0.010419748532127099,4.583464201430314e-5
-0.0,-0.0,40.0,3,false,false,1.75,1.0,5,230,2.0,2,0.026778106486126274,0.015639030914924676,-0.03550311092095532,0.02586047683000132
-0.0,-0.0,40.0,3,false,false,1.75,1.0,5,100,2.0,2,0.0,3.2592093948817336e-10,0.1254474745252543,5.143424799589571e-5
-0.0,-0.0,40.0,3,false,false,1.875,1.0,5,121,2.0,2,0.0,3.2592093948817336e-10,0.010324445700309121,0.00018030798943127898
-0.0,-0.0,40.0,3,false,false,1.875,1.0,5,311,2.0,2,-0.030240635246734773,0.000649958026098595,0.009244500029387471,0.0006269481709348871
-0.0,-0.0,40.0,3,false,false,1.875,1.0,5,102,2.0,2,0.0,3.2592093948817336e-10,0.05223027210368513,2.1440987631731187e-5
-0.0,-0.0,40.0,3,false,false,1.875,1.0,5,110,2.0,2,0.0,3.2592093948817336e-10,0.18062362715150843,6.153441063002634e-5
-0.0,-0.0,40.0,3,false,false,1.875,1.0,5,131,2.0,2,0.0,3.2592093948817336e-10,-0.016661427188614044,0.0017621941045586232
-0.0,-0.0,40.0,3,false,false,1.875,1.0,5,112,2.0,2,0.0,3.2592093948817336e-10,0.07362734626272738,2.4268483649159715e-5
-0.0,-0.0,40.0,3,false,false,1.875,1.0,5,300,2.0,2,-0.007755413988604364,1.636681828276601e-5,0.0057335646627536575,2.9396537754623692e-5
-0.0,-0.0,40.0,3,false,false,1.875,1.0,5,401,2.0,2,0.010324828919967012,0.00014124996796571187,0.003624918673517261,0.00014458074106153397
-0.0,-0.0,40.0,3,false,false,1.875,1.0,5,302,2.0,2,-0.029022969788427954,4.824748028556633e-5,0.010259466617005206,4.999705160755268e-5
-0.0,-0.0,40.0,3,false,false,1.875,1.0,5,120,2.0,2,0.0,3.2592093948817336e-10,0.03010912887046505,0.00019245530186064836
-0.0,-0.0,40.0,3,false,false,1.875,1.0,5,201,2.0,2,0.03482308100226893,1.1901733219710968e-5,0.04557083869139183,2.4724991304196633e-5
-0.0,-0.0,40.0,3,false,false,1.875,1.0,5,310,2.0,2,-0.011657245025296359,0.00029384808921731147,0.008277035978754697,0.0003374528304576716
-0.0,-0.0,40.0,3,false,false,1.875,1.0,5,122,2.0,2,0.0,3.2592093948817336e-10,0.003561222066816278,0.00012096016872755314
-0.0,-0.0,40.0,3,false,false,1.875,1.0,5,130,2.0,2,0.0,3.2592093948817336e-10,-0.016401089213136988,0.0035476822868136734
-0.0,-0.0,40.0,3,false,false,1.875,1.0,5,211,2.0,2,0.028947659678722083,0.00010503170171469388,0.04512494617058213,0.00012316793262899498
-0.0,-0.0,40.0,3,false,false,1.875,1.0,5,203,2.0,2,0.04663201096802968,1.475492277463194e-5,0.03771148599368568,1.9949096568629888e-5
-0.0,-0.0,40.0,3,false,false,1.875,1.0,5,140,2.0,2,0.0,3.2592093948817336e-10,0.06065708012716694,0.03364222138242597
-0.0,-0.0,40.0,3,false,false,1.875,1.0,5,320,2.0,2,-0.004732492150298606,0.005820961765370864,-0.002004733854414814,0.007039938650499023
-0.0,-0.0,40.0,3,false,false,1.875,1.0,5,400,2.0,2,0.0037592296279514953,5.279347525453096e-5,0.0020435298550707157,6.804230520042511e-5
-0.0,-0.0,40.0,3,false,false,1.875,1.0,5,200,2.0,2,0.02338957017695711,7.641800947878735e-6,0.042338731512920995,2.7195708669631224e-5
-0.0,-0.0,40.0,3,false,false,1.875,1.0,5,221,2.0,2,-0.029747610200734752,0.0014940875433008848,-0.01949226061593631,0.0019365853008899497
-0.0,-0.0,40.0,3,false,false,1.875,1.0,5,104,2.0,2,0.0,3.2592093948817336e-10,0.028223358149697085,1.0877544430922161e-5
-0.0,-0.0,40.0,3,false,false,1.875,1.0,5,202,2.0,2,0.04177396497810662,1.3953484297869093e-5,0.04223457356312797,2.252180809539253e-5
-0.0,-0.0,40.0,3,false,false,1.875,1.0,5,410,2.0,2,0.008225931766742715,0.0013052541550238703,0.002337651632639843,0.0012355351965959072
-0.0,-0.0,40.0,3,false,false,1.875,1.0,5,210,2.0,2,0.02096993844763562,4.1236856240074234e-5,0.052762365085756276,7.886630248923028e-5
-0.0,-0.0,40.0,3,false,false,1.875,1.0,5,101,2.0,2,0.0,3.2592093948817336e-10,0.07678672022988167,3.123213789090208e-5
-0.0,-0.0,40.0,3,false,false,1.875,1.0,5,212,2.0,2,0.03246100764955201,0.00012961736953578435,0.03162971628422186,0.00012542537520560581
-0.0,-0.0,40.0,3,false,false,1.875,1.0,5,500,2.0,2,-0.00105094750290426,0.00019109882889012476,5.440918408046208e-5,0.00020806239002939432
-0.0,-0.0,40.0,3,false,false,1.875,1.0,5,111,2.0,2,0.0,3.2592093948817336e-10,0.11015602720117479,3.74685228407806e-5
-0.0,-0.0,40.0,3,false,false,1.875,1.0,5,103,2.0,2,0.0,3.2592093948817336e-10,0.037496692608227654,1.565070970575799e-5
-0.0,-0.0,40.0,3,false,false,1.875,1.0,5,220,2.0,2,-0.015767980266242997,0.0009619520647333482,-0.004839065338443893,0.0015405168031160914
-0.0,-0.0,40.0,3,false,false,1.875,1.0,5,113,2.0,2,0.0,3.2592093948817336e-10,0.05324570247574715,1.773082209366798e-5
-0.0,-0.0,40.0,3,false,false,1.875,1.0,5,301,2.0,2,-0.01692702678548286,3.153173146821316e-5,0.009550968535036208,4.102994088574362e-5
-0.0,-0.0,40.0,3,false,false,1.875,1.0,5,230,2.0,2,-0.01929675999488213,0.014068740063337309,-0.011423860222877516,0.023898382664073164
-0.0,-0.0,40.0,3,false,false,1.875,1.0,5,100,2.0,2,0.0,3.2592093948817336e-10,0.12006230219757696,4.877179233420795e-5
-0.0,-0.0,40.0,3,false,false,2.0,1.0,5,121,2.0,2,0.0,3.2592093948817336e-10,0.010659002653967787,0.00017527520023914196
-0.0,-0.0,40.0,3,false,false,2.0,1.0,5,311,2.0,2,-0.025739487299853543,0.0005687434089348053,0.008011380745435054,0.0005707948080170574
-0.0,-0.0,40.0,3,false,false,2.0,1.0,5,102,2.0,2,0.0,3.2592093948817336e-10,0.05164845576318649,2.109553764337123e-5
-0.0,-0.0,40.0,3,false,false,2.0,1.0,5,110,2.0,2,0.0,3.2592093948817336e-10,0.17356704779565915,5.84884641410714e-5
-0.0,-0.0,40.0,3,false,false,2.0,1.0,5,131,2.0,2,0.0,3.2592093948817336e-10,-0.012822477683522866,0.001711636171379105
-0.0,-0.0,40.0,3,false,false,2.0,1.0,5,112,2.0,2,0.0,3.2592093948817336e-10,0.07276737193653915,2.3706340648380512e-5
-0.0,-0.0,40.0,3,false,false,2.0,1.0,5,300,2.0,2,-0.006766693564157658,1.4449780517737178e-5,0.005129498427117474,2.694053163657814e-5
-0.0,-0.0,40.0,3,false,false,2.0,1.0,5,401,2.0,2,0.00832321819581644,0.0001182216293660505,0.003310408978572229,0.00012555324143448534
-0.0,-0.0,40.0,3,false,false,2.0,1.0,5,302,2.0,2,-0.024543703205186847,4.216521461115996e-5,0.009859186458556034,4.6319529307731205e-5
-0.0,-0.0,40.0,3,false,false,2.0,1.0,5,120,2.0,2,0.0,3.2592093948817336e-10,0.0292310379367257,0.0001861343651867519
-0.0,-0.0,40.0,3,false,false,2.0,1.0,5,201,2.0,2,0.031793068688800996,1.0824190587566274e-5,0.04308384923399469,2.3288167444875332e-5
-0.0,-0.0,40.0,3,false,false,2.0,1.0,5,310,2.0,2,-0.009408751211509787,0.0002583461764974906,0.006992755497013712,0.0003008726325919759
-0.0,-0.0,40.0,3,false,false,2.0,1.0,5,122,2.0,2,0.0,3.2592093948817336e-10,0.003600401499602132,0.00011958519097011224
-0.0,-0.0,40.0,3,false,false,2.0,1.0,5,130,2.0,2,0.0,3.2592093948817336e-10,-0.016218290620891758,0.00341721685428511
-0.0,-0.0,40.0,3,false,false,2.0,1.0,5,211,2.0,2,0.02635869241323409,9.558147273855812e-5,0.04379258530750682,0.00011506578692688989
-0.0,-0.0,40.0,3,false,false,2.0,1.0,5,203,2.0,2,0.042823550155136524,1.35616749890476e-5,0.03637783703728838,1.9126905255230206e-5
-0.0,-0.0,40.0,3,false,false,2.0,1.0,5,140,2.0,2,0.0,3.2592093948817336e-10,0.0021132579203646633,0.03234622625273004
-0.0,-0.0,40.0,3,false,false,2.0,1.0,5,320,2.0,2,0.002648344372702745,0.005090670483909019,-0.00391387586637868,0.006247227444115959
-0.0,-0.0,40.0,3,false,false,2.0,1.0,5,400,2.0,2,0.003075913695173516,4.41450672875434e-5,0.0018420119453700973,5.77932003230798e-5
-0.0,-0.0,40.0,3,false,false,2.0,1.0,5,200,2.0,2,0.021252516911565877,6.964445339707622e-6,0.03948962245220162,2.621369273633169e-5
-0.0,-0.0,40.0,3,false,false,2.0,1.0,5,221,2.0,2,-0.028597021176985447,0.001364818666843284,-0.01494945901485393,0.0018050085216334611
-0.0,-0.0,40.0,3,false,false,2.0,1.0,5,104,2.0,2,0.0,3.2592093948817336e-10,0.028362881804062105,1.0944104533429383e-5
-0.0,-0.0,40.0,3,false,false,2.0,1.0,5,202,2.0,2,0.038257527279827966,1.2887689786942706e-5,0.04037808010590754,2.152675813857189e-5
-0.0,-0.0,40.0,3,false,false,2.0,1.0,5,410,2.0,2,0.00330469118326126,0.0010854745750796928,0.002241803065828745,0.0010482912210898398
-0.0,-0.0,40.0,3,false,false,2.0,1.0,5,210,2.0,2,0.019264967145253015,3.724681155636468e-5,0.04990749311335231,7.464381887523277e-5
-0.0,-0.0,40.0,3,false,false,2.0,1.0,5,101,2.0,2,0.0,3.2592093948817336e-10,0.07493675122556599,3.042789603750185e-5
-0.0,-0.0,40.0,3,false,false,2.0,1.0,5,212,2.0,2,0.030205720595369294,0.00011803076156641074,0.031989306510278585,0.00011806762954320045
-0.0,-0.0,40.0,3,false,false,2.0,1.0,5,500,2.0,2,-0.0010713197604451817,0.00015412625643106882,0.00027929042915095654,0.00017313575668813252
-0.0,-0.0,40.0,3,false,false,2.0,1.0,5,111,2.0,2,0.0,3.2592093948817336e-10,0.10766057094096158,3.629618039389651e-5
-0.0,-0.0,40.0,3,false,false,2.0,1.0,5,103,2.0,2,0.0,3.2592093948817336e-10,0.03747016840075609,1.559476645638038e-5
-0.0,-0.0,40.0,3,false,false,2.0,1.0,5,220,2.0,2,-0.014053595795594963,0.0008663134843237481,-0.004414475772081175,0.0014215710622525754
-0.0,-0.0,40.0,3,false,false,2.0,1.0,5,113,2.0,2,0.0,3.2592093948817336e-10,0.05294924552266822,1.740743070382453e-5
-0.0,-0.0,40.0,3,false,false,2.0,1.0,5,301,2.0,2,-0.014515722162398072,2.7797305454504082e-5,0.008924238205287167,3.7614121306771244e-5
-0.0,-0.0,40.0,3,false,false,2.0,1.0,5,230,2.0,2,0.012742015494960053,0.01274919278584348,-0.007376371441169205,0.021829383361745086
-0.0,-0.0,40.0,3,false,false,2.0,1.0,5,100,2.0,2,0.0,3.2592093948817336e-10,0.11511581979332261,4.7222202415516995e-5
-0.0,-0.0,40.0,3,false,false,2.5,1.0,5,121,2.0,2,0.0,3.2592093948817336e-10,0.01122411509872782,0.00015954917915054448
-0.0,-0.0,40.0,3,false,false,2.5,1.0,5,311,2.0,2,-0.014172286608742661,0.0003569398624223763,0.0075476770433264544,0.0003828724991118384
-0.0,-0.0,40.0,3,false,false,2.5,1.0,5,102,2.0,2,0.0,3.2592093948817336e-10,0.04929611809703546,2.009198099178194e-5
-0.0,-0.0,40.0,3,false,false,2.5,1.0,5,110,2.0,2,0.0,3.2592093948817336e-10,0.15046521737879073,5.047224704572914e-5
-0.0,-0.0,40.0,3,false,false,2.5,1.0,5,131,2.0,2,0.0,3.2592093948817336e-10,-0.009142205060176498,0.001563833127501185
-0.0,-0.0,40.0,3,false,false,2.5,1.0,5,112,2.0,2,0.0,3.2592093948817336e-10,0.06949081017588811,2.2463741358626816e-5
-0.0,-0.0,40.0,3,false,false,2.5,1.0,5,300,2.0,2,-0.00424120818661334,9.281377986767628e-6,0.003434685353487827,1.885108966796277e-5
-0.0,-0.0,40.0,3,false,false,2.5,1.0,5,401,2.0,2,0.004348104079534425,6.686096379733875e-5,0.0022945679028072204,7.850116673549119e-5
-0.0,-0.0,40.0,3,false,false,2.5,1.0,5,302,2.0,2,-0.01402620394591046,2.709678762667847e-5,0.008105143268188487,3.389150063802175e-5
-0.0,-0.0,40.0,3,false,false,2.5,1.0,5,120,2.0,2,0.0,3.2592093948817336e-10,0.02712925420531139,0.0001592468603603678
-0.0,-0.0,40.0,3,false,false,2.5,1.0,5,201,2.0,2,0.02313471964467476,8.010376492857577e-6,0.03515848972787719,1.9406350377746948e-5
-0.0,-0.0,40.0,3,false,false,2.5,1.0,5,310,2.0,2,-0.005517825588214743,0.00015600929950212804,0.005536331623178947,0.0001927371534746206
-0.0,-0.0,40.0,3,false,false,2.5,1.0,5,122,2.0,2,0.0,3.2592093948817336e-10,0.004222791621076658,0.00011286989062860215
-0.0,-0.0,40.0,3,false,false,2.5,1.0,5,130,2.0,2,0.0,3.2592093948817336e-10,-0.016387077307661056,0.002938945403690779
-0.0,-0.0,40.0,3,false,false,2.5,1.0,5,211,2.0,2,0.01984383704700837,6.962432035176387e-5,0.0388749926440214,9.193503055226498e-5
-0.0,-0.0,40.0,3,false,false,2.5,1.0,5,203,2.0,2,0.03178646171307435,1.0158762255560837e-5,0.031784036129549144,1.6443368876371033e-5
-0.0,-0.0,40.0,3,false,false,2.5,1.0,5,140,2.0,2,0.0,3.2592093948817336e-10,0.026078017043879236,0.02760799764834331
-0.0,-0.0,40.0,3,false,false,2.5,1.0,5,320,2.0,2,0.00930047028008621,0.003110491890670649,0.004828566871885562,0.003988702503345447
-0.0,-0.0,40.0,3,false,false,2.5,1.0,5,400,2.0,2,0.0017836683146932927,2.470140228522496e-5,0.0012026330277547562,3.532380801312842e-5
-0.0,-0.0,40.0,3,false,false,2.5,1.0,5,200,2.0,2,0.015180184575846108,5.077803657433989e-6,0.030789370843683043,2.150220787312419e-5
-0.0,-0.0,40.0,3,false,false,2.5,1.0,5,221,2.0,2,-0.015040659800512219,0.0009795734917263164,-0.013373553718979308,0.0014163096288160135
-0.0,-0.0,40.0,3,false,false,2.5,1.0,5,104,2.0,2,0.0,3.2592093948817336e-10,0.02860778966826808,1.0838021218390697e-5
-0.0,-0.0,40.0,3,false,false,2.5,1.0,5,202,2.0,2,0.028184330299724336,9.636835679717041e-6,0.03422777974834985,1.81344001690797e-5
-0.0,-0.0,40.0,3,false,false,2.5,1.0,5,410,2.0,2,0.002792088732732571,0.0005764322768139692,0.0006198522945147911,0.0005876320369677338
-0.0,-0.0,40.0,3,false,false,2.5,1.0,5,210,2.0,2,0.014116218786649624,2.6720928906973932e-5,0.04072823390829793,5.738707197770512e-5
-0.0,-0.0,40.0,3,false,false,2.5,1.0,5,101,2.0,2,0.0,3.2592093948817336e-10,0.06840948539614905,2.7413779058441463e-5
-0.0,-0.0,40.0,3,false,false,2.5,1.0,5,212,2.0,2,0.02263535408746537,8.653391671278345e-5,0.031147866577412378,9.583661317328837e-5
-0.0,-0.0,40.0,3,false,false,2.5,1.0,5,500,2.0,2,-0.0005394444311175674,7.257778705337135e-5,0.000304692957817053,8.95659861523951e-5
-0.0,-0.0,40.0,3,false,false,2.5,1.0,5,111,2.0,2,0.0,3.2592093948817336e-10,0.0989575691292415,3.33058442478292e-5
-0.0,-0.0,40.0,3,false,false,2.5,1.0,5,103,2.0,2,0.0,3.2592093948817336e-10,0.0368934638666299,1.5242405149315387e-5
-0.0,-0.0,40.0,3,false,false,2.5,1.0,5,220,2.0,2,-0.0072268160769329345,0.0006144521320547752,-0.000917824583625621,0.0010647095819217437
-0.0,-0.0,40.0,3,false,false,2.5,1.0,5,113,2.0,2,0.0,3.2592093948817336e-10,0.05172563606279262,1.6814912198857942e-5
-0.0,-0.0,40.0,3,false,false,2.5,1.0,5,301,2.0,2,-0.008655011555938653,1.7848873187865054e-5,0.006678420074340256,2.731630324059262e-5
-0.0,-0.0,40.0,3,false,false,2.5,1.0,5,230,2.0,2,-0.022436517804924498,0.008962368901055251,-0.005633601556028837,0.016141396298572374
-0.0,-0.0,40.0,3,false,false,2.5,1.0,5,100,2.0,2,0.0,3.2592093948817336e-10,0.09908185681797996,4.0086017680707554e-5
-0.0,-0.0,40.0,3,false,false,1.0,1.0,5,121,3.0,2,0.0,7.3332211384839e-10,0.03576382909726578,0.0001787087516401769
-0.0,-0.0,40.0,3,false,false,1.0,1.0,5,311,3.0,2,-0.14008199752562303,0.001068310145460922,0.02782208540133621,0.0004923423801608516
-0.0,-0.0,40.0,3,false,false,1.0,1.0,5,102,3.0,2,0.0,7.3332211384839e-10,0.03360708326572269,4.341891656564393e-6
-0.0,-0.0,40.0,3,false,false,1.0,1.0,5,110,3.0,2,0.0,7.3332211384839e-10,0.2411664450730833,2.5551452078691627e-5
-0.0,-0.0,40.0,3,false,false,1.0,1.0,5,131,3.0,2,0.0,7.3332211384839e-10,-0.08120556130161374,0.003923645298134068
-0.0,-0.0,40.0,3,false,false,1.0,1.0,5,112,3.0,2,0.0,7.3332211384839e-10,0.10646669597170894,1.0854703690564611e-5
-0.0,-0.0,40.0,3,false,false,1.0,1.0,5,300,3.0,2,-0.017688195646360125,1.2075365764435853e-5,0.006229944588698616,1.0528756607295362e-5
-0.0,-0.0,40.0,3,false,false,1.0,1.0,5,401,3.0,2,0.0304027367629329,0.00013884719667184439,0.006318752993399814,7.140374020088009e-5
-0.0,-0.0,40.0,3,false,false,1.0,1.0,5,302,3.0,2,-0.06145681289599015,3.5454736909855e-5,0.01337403094890007,1.8536401564307173e-5
-0.0,-0.0,40.0,3,false,false,1.0,1.0,5,120,3.0,2,0.0,7.3332211384839e-10,0.0948822108452814,0.0001817568995014971
-0.0,-0.0,40.0,3,false,false,1.0,1.0,5,201,3.0,2,0.06038325580612247,6.588239165414734e-6,0.03865023044426119,6.644303825547562e-6
-0.0,-0.0,40.0,3,false,false,1.0,1.0,5,310,3.0,2,-0.05380758769167798,0.00047357867315578654,0.022266310437529347,0.00025252818288442746
-0.0,-0.0,40.0,3,false,false,1.0,1.0,5,122,3.0,2,0.0,7.3332211384839e-10,0.013577524895539999,0.00012421373003621293
-0.0,-0.0,40.0,3,false,false,1.0,1.0,5,130,3.0,2,0.0,7.3332211384839e-10,-0.08985516515602626,0.007541896597273485
-0.0,-0.0,40.0,3,false,false,1.0,1.0,5,211,3.0,2,0.11459316750521026,0.00012865326917453442,0.09255702774951945,7.271854155937177e-5
